DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,STATISTICAL_OPERATION,EDUCATION_LEV,AGE,SEX,URBANISATION,INSTITUTION_TYPE,STUDENTS_CHARACTERISTICS,TEACHER_PROFILE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT,ATTRIBUTE_TALIS
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BHR,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,20.81502135,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CN09,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.5843863,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NLD,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,28.71778989,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CZE,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,21.74997696,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,15.5006483,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BGR,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,20.93707741,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SRB,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,35.93340919,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),HUN,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.96845076,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SVN,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,35.7919337,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ALB,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.19644584,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MLT,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,23.04259464,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KOR,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,13.91414498,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AUS,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,33.85773239,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SGP,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,33.32649968,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.54720148,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ESP,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,28.26035227,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),DNK,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,13.81232879,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),DNK,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,36.86490501,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),JPN,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,27.78850743,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),COL,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.5250327,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,11.76069143,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NZL,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.81376387,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LVA,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.76667554,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),PRT,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,40.37799907,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.0839092,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CYP,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,42.3763185,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MNE,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,31.02940292,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AZE,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,37.3289986,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ZAF,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.50846692,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AZE,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,11.29042544,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MNE,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.39136312,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,14.39454258,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NOR,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,13.57844754,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LVA,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,46.73615075,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,42.19421015,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),VNM,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,19.59535267,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BHR,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,23.35116607,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ROU,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,21.18661512,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ROU,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,25.16149756,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),HRV,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.20747178,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MAR,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,42.36818043,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,20.97100822,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MAR,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,5.600244981,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),HRV,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.85957664,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEL,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,37.69828501,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.67847403,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CHL,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,27.67545511,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CRI,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,40.60888345,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,38.83889497,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CYP,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.94947372,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),HRV,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,23.97501711,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ROU,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,15.77090624,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.850031353,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,35.26560382,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SVN,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,27.25618037,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),VNM,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.100989638,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.97965306,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),XKV,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.96209109,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SVN,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.36731055,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,17.15092012,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEL,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,8.241963855,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,17.43193329,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CYP,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.84176397,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),XKV,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,28.19303245,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.79698948,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.54742909,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ARE,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,26.60429256,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MAR,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,19.03843717,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,26.57988673,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CRI,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,23.28376663,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),VNM,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,31.7066117,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CRI,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,11.54430299,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,24.82233749,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),POL,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,26.16571785,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SAU,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.81148796,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MKD,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.97614042,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CHL,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.20382322,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.33900966,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SAU,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,24.36240301,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CA48,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,16.45368784,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CHL,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.21821526,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ARE,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.44162389,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CA48,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,38.35715636,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CN09,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,39.02416365,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.52805305,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ARE,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.83976446,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SAU,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,19.8156468,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),JPN,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.96702496,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SRB,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.540806659,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEL,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.62419666,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MKD,_Z,Q77_B_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,25.39386397,2,A,0,Q77_B_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.51408419,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ARE,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.11431909,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MKD,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,27.61604045,2,A,0,Q77_B_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,13.21618648,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISL,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,34.3821963,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SAU,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,25.01046223,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),XKV,_Z,Q77_B_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,20.33492366,2,A,0,Q77_B_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,28.21767617,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q77_B_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,38.49293252,2,A,0,Q77_B_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),UZB,_Z,Q77_B_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.07618141,2,A,0,Q77_B_3
