DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,STATISTICAL_OPERATION,EDUCATION_LEV,AGE,SEX,URBANISATION,INSTITUTION_TYPE,STUDENTS_CHARACTERISTICS,TEACHER_PROFILE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT,ATTRIBUTE_TALIS
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ALB,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.975694753,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CHL,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,43.39736824,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),POL,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,14.51069806,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SRB,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,55.47162288,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SVK,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,59.33831568,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MLT,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,52.90471835,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),XKV,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,44.02059259,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NLD,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,15.28595673,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ALB,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.570866609,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),TUR,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,20.35138093,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),COL,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.357308784,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),POL,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,24.52304651,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AZE,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,54.72749565,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEFR,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,14.00463153,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,54.26925303,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,23.14270142,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),OECD,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.574629142,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LVA,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.60628915,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SAU,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,48.34593558,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,40.97731745,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),VNM,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,67.54515942,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NOR,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,49.27983215,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KAZ,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,58.88970505,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MAR,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,55.78417275,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.008355681,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SWE,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,51.42650019,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEFL,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.920580141,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CYP,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.78690173,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FRA,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,4.933058889,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ALB,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,42.42327461,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CRI,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,34.43163429,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),JPN,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,11.66822068,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SRB,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.440705958,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FRA,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,49.85492648,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KAZ,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.72261428,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.80018822,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),HUN,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.974122464,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.351415816,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BHR,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,51.78932873,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CN09,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,56.66032902,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,54.24936901,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),DNK,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.908034349,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEL,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.53961195,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AUT,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.198797601,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ROU,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,49.11090337,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ARE,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,51.81852182,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,27.60034109,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),UZB,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,4.212467938,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MKD,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.08130913,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CA48,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.282960645,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.144324038,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NZL,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,13.39829459,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,14.71730975,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,4.42500355,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MNE,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,51.79142639,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SWE,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,12.47478765,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NOR,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,8.428207542,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NZL,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,52.86928514,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NZL,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.04938363,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MLT,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.988184645,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BRA,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,8.174326877,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BHR,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.32821002,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.128963394,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),EST,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,59.9956648,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LTU,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,29.88687535,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MNE,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.835670589,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISL,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.147231829,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),VNM,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.108328482,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),POL,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.222038515,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NOR,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.372299387,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CN09,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,18.95495135,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,8.221051301,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SVK,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,2.567124015,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LVA,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,0.895990773,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CZE,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.57894513,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.550457958,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,44.75277415,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),UZB,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,40.48762764,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,46.34583234,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ISR,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,43.08170055,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),FIN,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,14.57994792,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),JPN,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,45.16832434,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),NZL,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.683036638,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KOR,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.33651184,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),AUT,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,49.11503566,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),ITA,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,10.22397341,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),LVA,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,9.995759908,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),UZB,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,48.02131391,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),MKD,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,55.02763281,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),JPN,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,32.61994795,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CZE,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,58.02684573,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CZE,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,30.46241767,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BHR,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,6.228291382,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KOR,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,5.313343456,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),SWE,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,3.526352976,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KOR,_Z,Q78_C_2,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,22.20249539,2,A,0,Q78_C_2
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),CHL,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,40.25006464,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KAZ,_Z,Q78_C_1,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,1.969883194,2,A,0,Q78_C_1
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),KOR,_Z,Q78_C_3,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,50.14764931,2,A,0,Q78_C_3
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),BEL,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,35.42253399,2,A,0,Q78_C_4
OECD.EDU.ECS:DSD_TALIS@DF_TALIS(1.0),USA,_Z,Q78_C_4,PT_RESP,COUNT,ISCED11_2,_T,_T,_T,_T,_T,_T,2024,36.62850829,2,A,0,Q78_C_4
